Price Type,Net Type,Validity,MB Start,MB End,Voice Start,Voice End,Price,Market Price
APPM,Anynet,15,1536,2047,25,29,0.6,1.26
APPM,Anynet,15,1536,2047,30,39,0.6,1.26
APPM,Anynet,15,1536,2047,40,49,0.6,1.26
APPM,Anynet,15,1536,2047,50,59,0.6,1.26
APPM,Anynet,15,1536,2047,60,69,0.6,1.26
APPM,Anynet,15,1536,2047,70,79,0.6,1.26
APPM,Anynet,15,1536,2047,80,89,0.6,1.26
APPM,Anynet,15,1536,2047,90,99,0.6,1.26
APPM,Anynet,15,1536,2047,100,149,0.6,1.26
APPM,Anynet,15,1536,2047,150,199,0.6,1.26
APPM,Anynet,15,1536,2047,200,249,0.6,1.26
APPM,Anynet,15,1536,2047,250,299,0.6,1.26
APPM,Anynet,15,1536,2047,300,349,0.6,1.26
APPM,Anynet,15,1536,2047,350,399,0.6,1.26
APPM,Anynet,15,1536,2047,400,449,0.6,1.26
APPM,Anynet,15,1536,2047,450,499,0.6,1.26
APPM,Anynet,15,1536,2047,500,599,0.6,1.26
APPM,Anynet,15,1536,2047,600,699,0.6,1.26
APPM,Anynet,15,1536,2047,700,799,0.6,1.26
APPM,Anynet,15,1536,2047,800,899,0.6,1.26
APPM,Anynet,15,1536,2047,900,999,0.6,1.26
APPM,Anynet,15,1536,2047,1000,1499,0.6,1.26
APPM,Anynet,15,1536,2047,1500,1999,0.6,1.26
APPM,Anynet,15,1536,2047,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,2048,2559,0,4,0.6,1.26
APPM,Anynet,15,2048,2559,5,9,0.6,1.26
APPM,Anynet,15,2048,2559,10,14,0.6,1.26
APPM,Anynet,15,2048,2559,15,19,0.6,1.26
APPM,Anynet,15,2048,2559,20,24,0.6,1.26
APPM,Anynet,15,2048,2559,25,29,0.6,1.26
APPM,Anynet,15,2048,2559,30,39,0.6,1.26
APPM,Anynet,15,2048,2559,40,49,0.6,1.26
APPM,Anynet,15,2048,2559,50,59,0.6,1.26
APPM,Anynet,15,2048,2559,60,69,0.6,1.26
APPM,Anynet,15,2048,2559,70,79,0.6,1.26
APPM,Anynet,15,2048,2559,80,89,0.6,1.26
APPM,Anynet,15,2048,2559,90,99,0.6,1.26
APPM,Anynet,15,2048,2559,100,149,0.6,1.26
APPM,Anynet,15,2048,2559,150,199,0.6,1.26
APPM,Anynet,15,2048,2559,200,249,0.6,1.26
APPM,Anynet,15,2048,2559,250,299,0.6,1.26
APPM,Anynet,15,2048,2559,300,349,0.6,1.26
APPM,Anynet,15,2048,2559,350,399,0.6,1.26
APPM,Anynet,15,2048,2559,400,449,0.6,1.26
APPM,Anynet,15,2048,2559,450,499,0.6,1.26
APPM,Anynet,15,2048,2559,500,599,0.6,1.26
APPM,Anynet,15,2048,2559,600,699,0.6,1.26
APPM,Anynet,15,2048,2559,700,799,0.6,1.26
APPM,Anynet,15,2048,2559,800,899,0.6,1.26
APPM,Anynet,15,2048,2559,900,999,0.6,1.26
APPM,Anynet,15,2048,2559,1000,1499,0.6,1.26
APPM,Anynet,15,2048,2559,1500,1999,0.6,1.26
APPM,Anynet,15,2048,2559,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,2560,3071,0,4,0.6,1.26
APPM,Anynet,15,2560,3071,5,9,0.6,1.26
APPM,Anynet,15,2560,3071,10,14,0.6,1.26
APPM,Anynet,15,2560,3071,15,19,0.6,1.26
APPM,Anynet,15,2560,3071,20,24,0.6,1.26
APPM,Anynet,15,2560,3071,25,29,0.6,1.26
APPM,Anynet,15,2560,3071,30,39,0.6,1.26
APPM,Anynet,15,2560,3071,40,49,0.6,1.26
APPM,Anynet,15,2560,3071,50,59,0.6,1.26
APPM,Anynet,15,2560,3071,60,69,0.6,1.26
APPM,Anynet,15,2560,3071,70,79,0.6,1.26
APPM,Anynet,15,2560,3071,80,89,0.6,1.26
APPM,Anynet,15,2560,3071,90,99,0.6,1.26
APPM,Anynet,15,2560,3071,100,149,0.6,1.26
APPM,Anynet,15,2560,3071,150,199,0.6,1.26
APPM,Anynet,15,2560,3071,200,249,0.6,1.26
APPM,Anynet,15,2560,3071,250,299,0.6,1.26
APPM,Anynet,15,2560,3071,300,349,0.6,1.26
APPM,Anynet,15,2560,3071,350,399,0.6,1.26
APPM,Anynet,15,2560,3071,400,449,0.6,1.26
APPM,Anynet,15,2560,3071,450,499,0.6,1.26
APPM,Anynet,15,2560,3071,500,599,0.6,1.26
APPM,Anynet,15,2560,3071,600,699,0.6,1.26
APPM,Anynet,15,2560,3071,700,799,0.6,1.26
APPM,Anynet,15,2560,3071,800,899,0.6,1.26
APPM,Anynet,15,2560,3071,900,999,0.6,1.26
APPM,Anynet,15,2560,3071,1000,1499,0.6,1.26
APPM,Anynet,15,2560,3071,1500,1999,0.6,1.26
APPM,Anynet,15,2560,3071,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,3072,4095,0,4,0.6,1.26
APPM,Anynet,15,3072,4095,5,9,0.6,1.26
APPM,Anynet,15,3072,4095,10,14,0.6,1.26
APPM,Anynet,15,3072,4095,15,19,0.6,1.26
APPM,Anynet,15,3072,4095,20,24,0.6,1.26
APPM,Anynet,15,3072,4095,25,29,0.6,1.26
APPM,Anynet,15,3072,4095,30,39,0.6,1.26
APPM,Anynet,15,3072,4095,40,49,0.6,1.26
APPM,Anynet,15,3072,4095,50,59,0.6,1.26
APPM,Anynet,15,3072,4095,60,69,0.6,1.26
APPM,Anynet,15,3072,4095,70,79,0.6,1.26
APPM,Anynet,15,3072,4095,80,89,0.6,1.26
APPM,Anynet,15,3072,4095,90,99,0.6,1.26
APPM,Anynet,15,3072,4095,100,149,0.6,1.26
APPM,Anynet,15,3072,4095,150,199,0.6,1.26
APPM,Anynet,15,3072,4095,200,249,0.6,1.26
APPM,Anynet,15,3072,4095,250,299,0.6,1.26
APPM,Anynet,15,3072,4095,300,349,0.6,1.26
APPM,Anynet,15,3072,4095,350,399,0.6,1.26
APPM,Anynet,15,3072,4095,400,449,0.6,1.26
APPM,Anynet,15,3072,4095,450,499,0.6,1.26
APPM,Anynet,15,3072,4095,500,599,0.6,1.26
APPM,Anynet,15,3072,4095,600,699,0.6,1.26
APPM,Anynet,15,3072,4095,700,799,0.6,1.26
APPM,Anynet,15,3072,4095,800,899,0.6,1.26
APPM,Anynet,15,3072,4095,900,999,0.6,1.26
APPM,Anynet,15,3072,4095,1000,1499,0.6,1.26
APPM,Anynet,15,3072,4095,1500,1999,0.6,1.26
APPM,Anynet,15,3072,4095,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,4096,5119,0,4,0.6,1.26
APPM,Anynet,15,4096,5119,5,9,0.6,1.26
APPM,Anynet,15,4096,5119,10,14,0.6,1.26
APPM,Anynet,15,4096,5119,15,19,0.6,1.26
APPM,Anynet,15,4096,5119,20,24,0.6,1.26
APPM,Anynet,15,4096,5119,25,29,0.6,1.26
APPM,Anynet,15,4096,5119,30,39,0.6,1.26
APPM,Anynet,15,4096,5119,40,49,0.6,1.26
APPM,Anynet,15,4096,5119,50,59,0.6,1.26
APPM,Anynet,15,4096,5119,60,69,0.6,1.26
APPM,Anynet,15,4096,5119,70,79,0.6,1.26
APPM,Anynet,15,4096,5119,80,89,0.6,1.26
APPM,Anynet,15,4096,5119,90,99,0.6,1.26
APPM,Anynet,15,4096,5119,100,149,0.6,1.26
APPM,Anynet,15,4096,5119,150,199,0.6,1.26
APPM,Anynet,15,4096,5119,200,249,0.6,1.26
APPM,Anynet,15,4096,5119,250,299,0.6,1.26
APPM,Anynet,15,4096,5119,300,349,0.6,1.26
APPM,Anynet,15,4096,5119,350,399,0.6,1.26
APPM,Anynet,15,4096,5119,400,449,0.6,1.26
APPM,Anynet,15,4096,5119,450,499,0.6,1.26
APPM,Anynet,15,4096,5119,500,599,0.6,1.26
APPM,Anynet,15,4096,5119,600,699,0.6,1.26
APPM,Anynet,15,4096,5119,700,799,0.6,1.26
APPM,Anynet,15,4096,5119,800,899,0.6,1.26
APPM,Anynet,15,4096,5119,900,999,0.6,1.26
APPM,Anynet,15,4096,5119,1000,1499,0.6,1.26
APPM,Anynet,15,4096,5119,1500,1999,0.6,1.26
APPM,Anynet,15,4096,5119,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,5120,6143,0,4,0.6,1.26
APPM,Anynet,15,5120,6143,5,9,0.6,1.26
APPM,Anynet,15,5120,6143,10,14,0.6,1.26
APPM,Anynet,15,5120,6143,15,19,0.6,1.26
APPM,Anynet,15,5120,6143,20,24,0.6,1.26
APPM,Anynet,15,5120,6143,25,29,0.6,1.26
APPM,Anynet,15,5120,6143,30,39,0.6,1.26
APPM,Anynet,15,5120,6143,40,49,0.6,1.26
APPM,Anynet,15,5120,6143,50,59,0.6,1.26
APPM,Anynet,15,5120,6143,60,69,0.6,1.26
APPM,Anynet,15,5120,6143,70,79,0.6,1.26
APPM,Anynet,15,5120,6143,80,89,0.6,1.26
APPM,Anynet,15,5120,6143,90,99,0.6,1.26
APPM,Anynet,15,5120,6143,100,149,0.6,1.26
APPM,Anynet,15,5120,6143,150,199,0.6,1.26
APPM,Anynet,15,5120,6143,200,249,0.6,1.26
APPM,Anynet,15,5120,6143,250,299,0.6,1.26
APPM,Anynet,15,5120,6143,300,349,0.6,1.26
APPM,Anynet,15,5120,6143,350,399,0.6,1.26
APPM,Anynet,15,5120,6143,400,449,0.6,1.26
APPM,Anynet,15,5120,6143,450,499,0.6,1.26
APPM,Anynet,15,5120,6143,500,599,0.6,1.26
APPM,Anynet,15,5120,6143,600,699,0.6,1.26
APPM,Anynet,15,5120,6143,700,799,0.6,1.26
APPM,Anynet,15,5120,6143,800,899,0.6,1.26
APPM,Anynet,15,5120,6143,900,999,0.6,1.26
APPM,Anynet,15,5120,6143,1000,1499,0.6,1.26
APPM,Anynet,15,5120,6143,1500,1999,0.6,1.26
APPM,Anynet,15,5120,6143,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,6144,7167,0,4,0.6,1.26
APPM,Anynet,15,6144,7167,5,9,0.6,1.26
APPM,Anynet,15,6144,7167,10,14,0.6,1.26
APPM,Anynet,15,6144,7167,15,19,0.6,1.26
APPM,Anynet,15,6144,7167,20,24,0.6,1.26
APPM,Anynet,15,6144,7167,25,29,0.6,1.26
APPM,Anynet,15,6144,7167,30,39,0.6,1.26
APPM,Anynet,15,6144,7167,40,49,0.6,1.26
APPM,Anynet,15,6144,7167,50,59,0.6,1.26
APPM,Anynet,15,6144,7167,60,69,0.6,1.26
APPM,Anynet,15,6144,7167,70,79,0.6,1.26
APPM,Anynet,15,6144,7167,80,89,0.6,1.26
APPM,Anynet,15,6144,7167,90,99,0.6,1.26
APPM,Anynet,15,6144,7167,100,149,0.6,1.26
APPM,Anynet,15,6144,7167,150,199,0.6,1.26
APPM,Anynet,15,6144,7167,200,249,0.6,1.26
APPM,Anynet,15,6144,7167,250,299,0.6,1.26
APPM,Anynet,15,6144,7167,300,349,0.6,1.26
APPM,Anynet,15,6144,7167,350,399,0.6,1.26
APPM,Anynet,15,6144,7167,400,449,0.6,1.26
APPM,Anynet,15,6144,7167,450,499,0.6,1.26
APPM,Anynet,15,6144,7167,500,599,0.6,1.26
APPM,Anynet,15,6144,7167,600,699,0.6,1.26
APPM,Anynet,15,6144,7167,700,799,0.6,1.26
APPM,Anynet,15,6144,7167,800,899,0.6,1.26
APPM,Anynet,15,6144,7167,900,999,0.6,1.26
APPM,Anynet,15,6144,7167,1000,1499,0.6,1.26
APPM,Anynet,15,6144,7167,1500,1999,0.6,1.26
APPM,Anynet,15,6144,7167,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,7168,8191,0,4,0.6,1.26
APPM,Anynet,15,7168,8191,5,9,0.6,1.26
APPM,Anynet,15,7168,8191,10,14,0.6,1.26
APPM,Anynet,15,7168,8191,15,19,0.6,1.26
APPM,Anynet,15,7168,8191,20,24,0.6,1.26
APPM,Anynet,15,7168,8191,25,29,0.6,1.26
APPM,Anynet,15,7168,8191,30,39,0.6,1.26
APPM,Anynet,15,7168,8191,40,49,0.6,1.26
APPM,Anynet,15,7168,8191,50,59,0.6,1.26
APPM,Anynet,15,7168,8191,60,69,0.6,1.26
APPM,Anynet,15,7168,8191,70,79,0.6,1.26
APPM,Anynet,15,7168,8191,80,89,0.6,1.26
APPM,Anynet,15,7168,8191,90,99,0.6,1.26
APPM,Anynet,15,7168,8191,100,149,0.6,1.26
APPM,Anynet,15,7168,8191,150,199,0.6,1.26
APPM,Anynet,15,7168,8191,200,249,0.6,1.26
APPM,Anynet,15,7168,8191,250,299,0.6,1.26
APPM,Anynet,15,7168,8191,300,349,0.6,1.26
APPM,Anynet,15,7168,8191,350,399,0.6,1.26
APPM,Anynet,15,7168,8191,400,449,0.6,1.26
APPM,Anynet,15,7168,8191,450,499,0.6,1.26
APPM,Anynet,15,7168,8191,500,599,0.6,1.26
APPM,Anynet,15,7168,8191,600,699,0.6,1.26
APPM,Anynet,15,7168,8191,700,799,0.6,1.26
APPM,Anynet,15,7168,8191,800,899,0.6,1.26
APPM,Anynet,15,7168,8191,900,999,0.6,1.26
APPM,Anynet,15,7168,8191,1000,1499,0.6,1.26
APPM,Anynet,15,7168,8191,1500,1999,0.6,1.26
APPM,Anynet,15,7168,8191,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,8192,9215,0,4,0.6,1.26
APPM,Anynet,15,8192,9215,5,9,0.6,1.26
APPM,Anynet,15,8192,9215,10,14,0.6,1.26
APPM,Anynet,15,8192,9215,15,19,0.6,1.26
APPM,Anynet,15,8192,9215,20,24,0.6,1.26
APPM,Anynet,15,8192,9215,25,29,0.6,1.26
APPM,Anynet,15,8192,9215,30,39,0.6,1.26
APPM,Anynet,15,8192,9215,40,49,0.6,1.26
APPM,Anynet,15,8192,9215,50,59,0.6,1.26
APPM,Anynet,15,8192,9215,60,69,0.6,1.26
APPM,Anynet,15,8192,9215,70,79,0.6,1.26
APPM,Anynet,15,8192,9215,80,89,0.6,1.26
APPM,Anynet,15,8192,9215,90,99,0.6,1.26
APPM,Anynet,15,8192,9215,100,149,0.6,1.26
APPM,Anynet,15,8192,9215,150,199,0.6,1.26
APPM,Anynet,15,8192,9215,200,249,0.6,1.26
APPM,Anynet,15,8192,9215,250,299,0.6,1.26
APPM,Anynet,15,8192,9215,300,349,0.6,1.26
APPM,Anynet,15,8192,9215,350,399,0.6,1.26
APPM,Anynet,15,8192,9215,400,449,0.6,1.26
APPM,Anynet,15,8192,9215,450,499,0.6,1.26
APPM,Anynet,15,8192,9215,500,599,0.6,1.26
APPM,Anynet,15,8192,9215,600,699,0.6,1.26
APPM,Anynet,15,8192,9215,700,799,0.6,1.26
APPM,Anynet,15,8192,9215,800,899,0.6,1.26
APPM,Anynet,15,8192,9215,900,999,0.6,1.26
APPM,Anynet,15,8192,9215,1000,1499,0.6,1.26
APPM,Anynet,15,8192,9215,1500,1999,0.6,1.26
APPM,Anynet,15,8192,9215,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,9216,10239,0,4,0.6,1.26
APPM,Anynet,15,9216,10239,5,9,0.6,1.26
APPM,Anynet,15,9216,10239,10,14,0.6,1.26
APPM,Anynet,15,9216,10239,15,19,0.6,1.26
APPM,Anynet,15,9216,10239,20,24,0.6,1.26
APPM,Anynet,15,9216,10239,25,29,0.6,1.26
APPM,Anynet,15,9216,10239,30,39,0.6,1.26
APPM,Anynet,15,9216,10239,40,49,0.6,1.26
APPM,Anynet,15,9216,10239,50,59,0.6,1.26
APPM,Anynet,15,9216,10239,60,69,0.6,1.26
APPM,Anynet,15,9216,10239,70,79,0.6,1.26
APPM,Anynet,15,9216,10239,80,89,0.6,1.26
APPM,Anynet,15,9216,10239,90,99,0.6,1.26
APPM,Anynet,15,9216,10239,100,149,0.6,1.26
APPM,Anynet,15,9216,10239,150,199,0.6,1.26
APPM,Anynet,15,9216,10239,200,249,0.6,1.26
APPM,Anynet,15,9216,10239,250,299,0.6,1.26
APPM,Anynet,15,9216,10239,300,349,0.6,1.26
APPM,Anynet,15,9216,10239,350,399,0.6,1.26
APPM,Anynet,15,9216,10239,400,449,0.6,1.26
APPM,Anynet,15,9216,10239,450,499,0.6,1.26
APPM,Anynet,15,9216,10239,500,599,0.6,1.26
APPM,Anynet,15,9216,10239,600,699,0.6,1.26
APPM,Anynet,15,9216,10239,700,799,0.6,1.26
APPM,Anynet,15,9216,10239,800,899,0.6,1.26
APPM,Anynet,15,9216,10239,900,999,0.6,1.26
APPM,Anynet,15,9216,10239,1000,1499,0.6,1.26
APPM,Anynet,15,9216,10239,1500,1999,0.6,1.26
APPM,Anynet,15,9216,10239,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,10240,15359,0,4,0.6,1.26
APPM,Anynet,15,10240,15359,5,9,0.6,1.26
APPM,Anynet,15,10240,15359,10,14,0.6,1.26
APPM,Anynet,15,10240,15359,15,19,0.6,1.26
APPM,Anynet,15,10240,15359,20,24,0.6,1.26
APPM,Anynet,15,10240,15359,25,29,0.6,1.26
APPM,Anynet,15,10240,15359,30,39,0.6,1.26
APPM,Anynet,15,10240,15359,40,49,0.6,1.26
APPM,Anynet,15,10240,15359,50,59,0.6,1.26
APPM,Anynet,15,10240,15359,60,69,0.6,1.26
APPM,Anynet,15,10240,15359,70,79,0.6,1.26
APPM,Anynet,15,10240,15359,80,89,0.6,1.26
APPM,Anynet,15,10240,15359,90,99,0.6,1.26
APPM,Anynet,15,10240,15359,100,149,0.6,1.26
APPM,Anynet,15,10240,15359,150,199,0.6,1.26
APPM,Anynet,15,10240,15359,200,249,0.6,1.26
APPM,Anynet,15,10240,15359,250,299,0.6,1.26
APPM,Anynet,15,10240,15359,300,349,0.6,1.26
APPM,Anynet,15,10240,15359,350,399,0.6,1.26
APPM,Anynet,15,10240,15359,400,449,0.6,1.26
APPM,Anynet,15,10240,15359,450,499,0.6,1.26
APPM,Anynet,15,10240,15359,500,599,0.6,1.26
APPM,Anynet,15,10240,15359,600,699,0.6,1.26
APPM,Anynet,15,10240,15359,700,799,0.6,1.26
APPM,Anynet,15,10240,15359,800,899,0.6,1.26
APPM,Anynet,15,10240,15359,900,999,0.6,1.26
APPM,Anynet,15,10240,15359,1000,1499,0.6,1.26
APPM,Anynet,15,10240,15359,1500,1999,0.6,1.26
APPM,Anynet,15,10240,15359,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,15360,20479,0,4,0.6,1.26
APPM,Anynet,15,15360,20479,5,9,0.6,1.26
APPM,Anynet,15,15360,20479,10,14,0.6,1.26
APPM,Anynet,15,15360,20479,15,19,0.6,1.26
APPM,Anynet,15,15360,20479,20,24,0.6,1.26
APPM,Anynet,15,15360,20479,25,29,0.6,1.26
APPM,Anynet,15,15360,20479,30,39,0.6,1.26
APPM,Anynet,15,15360,20479,40,49,0.6,1.26
APPM,Anynet,15,15360,20479,50,59,0.6,1.26
APPM,Anynet,15,15360,20479,60,69,0.6,1.26
APPM,Anynet,15,15360,20479,70,79,0.6,1.26
APPM,Anynet,15,15360,20479,80,89,0.6,1.26
APPM,Anynet,15,15360,20479,90,99,0.6,1.26
APPM,Anynet,15,15360,20479,100,149,0.6,1.26
APPM,Anynet,15,15360,20479,150,199,0.6,1.26
APPM,Anynet,15,15360,20479,200,249,0.6,1.26
APPM,Anynet,15,15360,20479,250,299,0.6,1.26
APPM,Anynet,15,15360,20479,300,349,0.6,1.26
APPM,Anynet,15,15360,20479,350,399,0.6,1.26
APPM,Anynet,15,15360,20479,400,449,0.6,1.26
APPM,Anynet,15,15360,20479,450,499,0.6,1.26
APPM,Anynet,15,15360,20479,500,599,0.6,1.26
APPM,Anynet,15,15360,20479,600,699,0.6,1.26
APPM,Anynet,15,15360,20479,700,799,0.6,1.26
APPM,Anynet,15,15360,20479,800,899,0.6,1.26
APPM,Anynet,15,15360,20479,900,999,0.6,1.26
APPM,Anynet,15,15360,20479,1000,1499,0.6,1.26
APPM,Anynet,15,15360,20479,1500,1999,0.6,1.26
APPM,Anynet,15,15360,20479,2000,,0.6,1.26
,,,,,,,,
APPM,Anynet,15,20480,,0,4,0.6,1.26
APPM,Anynet,15,20480,,5,9,0.6,1.26
APPM,Anynet,15,20480,,10,14,0.6,1.26
APPM,Anynet,15,20480,,15,19,0.6,1.26
APPM,Anynet,15,20480,,20,24,0.6,1.26
APPM,Anynet,15,20480,,25,29,0.6,1.26
APPM,Anynet,15,20480,,30,39,0.6,1.26
APPM,Anynet,15,20480,,40,49,0.6,1.26
APPM,Anynet,15,20480,,50,59,0.6,1.26
APPM,Anynet,15,20480,,60,69,0.6,1.26
APPM,Anynet,15,20480,,70,79,0.6,1.26
APPM,Anynet,15,20480,,80,89,0.6,1.26
APPM,Anynet,15,20480,,90,99,0.6,1.26
APPM,Anynet,15,20480,,100,149,0.6,1.26
APPM,Anynet,15,20480,,150,199,0.6,1.26
APPM,Anynet,15,20480,,200,249,0.6,1.26
APPM,Anynet,15,20480,,250,299,0.6,1.26
APPM,Anynet,15,20480,,300,349,0.6,1.26
APPM,Anynet,15,20480,,350,399,0.6,1.26
APPM,Anynet,15,20480,,400,449,0.6,1.26
APPM,Anynet,15,20480,,450,499,0.6,1.26
APPM,Anynet,15,20480,,500,599,0.6,1.26
APPM,Anynet,15,20480,,600,699,0.6,1.26
APPM,Anynet,15,20480,,700,799,0.6,1.26
APPM,Anynet,15,20480,,800,899,0.6,1.26
APPM,Anynet,15,20480,,900,999,0.6,1.26
APPM,Anynet,15,20480,,1000,1499,0.6,1.26
APPM,Anynet,15,20480,,1500,1999,0.6,1.26
APPM,Anynet,15,20480,,2000,,0.6,1.26
,,,,,,,,
,,,,,,,,
APPM,Anynet,30,0,3,0,4,0.85,1.26
APPM,Anynet,30,0,3,5,9,0.85,1.26
APPM,Anynet,30,0,3,10,14,0.85,1.26
APPM,Anynet,30,0,3,15,19,0.85,1.26
APPM,Anynet,30,0,3,20,24,0.85,1.26
APPM,Anynet,30,0,3,25,29,0.82,1.26
APPM,Anynet,30,0,3,30,39,0.82,1.26
APPM,Anynet,30,0,3,40,49,0.82,1.26
APPM,Anynet,30,0,3,50,59,0.79,1.26
APPM,Anynet,30,0,3,60,69,0.79,1.26
APPM,Anynet,30,0,3,70,79,0.79,1.26
APPM,Anynet,30,0,3,80,89,0.79,1.26
APPM,Anynet,30,0,3,90,99,0.79,1.26
APPM,Anynet,30,0,3,100,149,0.76,1.26
APPM,Anynet,30,0,3,150,199,0.76,1.26
APPM,Anynet,30,0,3,200,249,0.76,1.26
APPM,Anynet,30,0,3,250,299,0.76,1.26
APPM,Anynet,30,0,3,300,349,0.73,1.26
APPM,Anynet,30,0,3,350,399,0.73,1.26
APPM,Anynet,30,0,3,400,449,0.73,1.26
APPM,Anynet,30,0,3,450,499,0.73,1.26
APPM,Anynet,30,0,3,500,599,0.7,1.26
APPM,Anynet,30,0,3,600,699,0.7,1.26
APPM,Anynet,30,0,3,700,799,0.7,1.26
APPM,Anynet,30,0,3,800,899,0.7,1.26
APPM,Anynet,30,0,3,900,999,0.7,1.26
APPM,Anynet,30,0,3,1000,1499,0.67,1.26
APPM,Anynet,30,0,3,1500,1999,0.67,1.26
APPM,Anynet,30,0,3,2000,,0.67,1.26
,,,,,,,,
APPM,Anynet,30,4,9,0,4,0.85,1.26
APPM,Anynet,30,4,9,5,9,0.85,1.26
APPM,Anynet,30,4,9,10,14,0.85,1.26
APPM,Anynet,30,4,9,15,19,0.85,1.26
APPM,Anynet,30,4,9,20,24,0.85,1.26
APPM,Anynet,30,4,9,25,29,0.82,1.26
APPM,Anynet,30,4,9,30,39,0.82,1.26
APPM,Anynet,30,4,9,40,49,0.82,1.26
APPM,Anynet,30,4,9,50,59,0.79,1.26
APPM,Anynet,30,4,9,60,69,0.79,1.26
APPM,Anynet,30,4,9,70,79,0.79,1.26
APPM,Anynet,30,4,9,80,89,0.79,1.26
APPM,Anynet,30,4,9,90,99,0.79,1.26
APPM,Anynet,30,4,9,100,149,0.76,1.26
APPM,Anynet,30,4,9,150,199,0.76,1.26
APPM,Anynet,30,4,9,200,249,0.76,1.26
APPM,Anynet,30,4,9,250,299,0.76,1.26
APPM,Anynet,30,4,9,300,349,0.73,1.26
APPM,Anynet,30,4,9,350,399,0.73,1.26
APPM,Anynet,30,4,9,400,449,0.73,1.26
APPM,Anynet,30,4,9,450,499,0.73,1.26
APPM,Anynet,30,4,9,500,599,0.7,1.26
APPM,Anynet,30,4,9,600,699,0.7,1.26
APPM,Anynet,30,4,9,700,799,0.7,1.26
APPM,Anynet,30,4,9,800,899,0.7,1.26
APPM,Anynet,30,4,9,900,999,0.7,1.26
APPM,Anynet,30,4,9,1000,1499,0.67,1.26
APPM,Anynet,30,4,9,1500,1999,0.67,1.26
APPM,Anynet,30,4,9,2000,,0.67,1.26
,,,,,,,,
APPM,Anynet,30,10,14,0,4,0.85,1.26
APPM,Anynet,30,10,14,5,9,0.85,1.26
APPM,Anynet,30,10,14,10,14,0.85,1.26
APPM,Anynet,30,10,14,15,19,0.85,1.26
APPM,Anynet,30,10,14,20,24,0.85,1.26
APPM,Anynet,30,10,14,25,29,0.82,1.26
APPM,Anynet,30,10,14,30,39,0.82,1.26
APPM,Anynet,30,10,14,40,49,0.82,1.26
APPM,Anynet,30,10,14,50,59,0.79,1.26
APPM,Anynet,30,10,14,60,69,0.79,1.26
APPM,Anynet,30,10,14,70,79,0.79,1.26
APPM,Anynet,30,10,14,80,89,0.79,1.26
APPM,Anynet,30,10,14,90,99,0.79,1.26
APPM,Anynet,30,10,14,100,149,0.76,1.26
APPM,Anynet,30,10,14,150,199,0.76,1.26
APPM,Anynet,30,10,14,200,249,0.76,1.26
APPM,Anynet,30,10,14,250,299,0.76,1.26
APPM,Anynet,30,10,14,300,349,0.73,1.26
APPM,Anynet,30,10,14,350,399,0.73,1.26
APPM,Anynet,30,10,14,400,449,0.73,1.26
APPM,Anynet,30,10,14,450,499,0.73,1.26
APPM,Anynet,30,10,14,500,599,0.7,1.26
APPM,Anynet,30,10,14,600,699,0.7,1.26
APPM,Anynet,30,10,14,700,799,0.7,1.26
APPM,Anynet,30,10,14,800,899,0.7,1.26
APPM,Anynet,30,10,14,900,999,0.7,1.26
APPM,Anynet,30,10,14,1000,1499,0.67,1.26
APPM,Anynet,30,10,14,1500,1999,0.67,1.26
APPM,Anynet,30,10,14,2000,,0.67,1.26
,,,,,,,,
APPM,Anynet,30,15,19,0,4,0.85,1.26
APPM,Anynet,30,15,19,5,9,0.85,1.26
APPM,Anynet,30,15,19,10,14,0.85,1.26
APPM,Anynet,30,15,19,15,19,0.85,1.26
APPM,Anynet,30,15,19,20,24,0.85,1.26
APPM,Anynet,30,15,19,25,29,0.82,1.26
APPM,Anynet,30,15,19,30,39,0.82,1.26
APPM,Anynet,30,15,19,40,49,0.82,1.26
APPM,Anynet,30,15,19,50,59,0.79,1.26
APPM,Anynet,30,15,19,60,69,0.79,1.26
APPM,Anynet,30,15,19,70,79,0.79,1.26
APPM,Anynet,30,15,19,80,89,0.79,1.26
APPM,Anynet,30,15,19,90,99,0.79,1.26
APPM,Anynet,30,15,19,100,149,0.76,1.26
APPM,Anynet,30,15,19,150,199,0.76,1.26
APPM,Anynet,30,15,19,200,249,0.76,1.26
APPM,Anynet,30,15,19,250,299,0.76,1.26
APPM,Anynet,30,15,19,300,349,0.73,1.26
APPM,Anynet,30,15,19,350,399,0.73,1.26
APPM,Anynet,30,15,19,400,449,0.73,1.26
APPM,Anynet,30,15,19,450,499,0.73,1.26
APPM,Anynet,30,15,19,500,599,0.7,1.26
APPM,Anynet,30,15,19,600,699,0.7,1.26
APPM,Anynet,30,15,19,700,799,0.7,1.26
